Время;Дыхание;ЧД;ЧСС по цвету (веб);Дерм. реакция (веб);Исх. уср. ЧСС (веб);Исходное ЧСС (веб);Движения;ИБ;ЧСС/ЧД;степень подвижности головы;относительная частота моргания;степень активности взгляда;горизонтальная составляющая направления взгляда;вертикальная составляющая направления взгляда;детектор речи 1 (L=15 e=0.35);детектор речи 2 (L=15 e=0.40);детектор речи 3 (L=20 e=0.35);детектор речи 4 (L=20 e=0.40);Отклонение глаз от собеседника;Смотрит ли на собеседника 1 (T=0.15);Смотрит ли на собеседника 2 (T=0.25);Смотрит ли на собеседника 3 (T=0.35);асинхронное поднятие/опускание бровей (сумматор);синхронное поднятие/опускание бровей (сумматор);признак улыбки (сумматор);поднятие рта (сумматор);открытие рта (сумматор);расстояние между краями рта (сумматор);асинхронное поднятие/опускание бровей (среднее);синхронное поднятие/опускание бровей (среднее);признак улыбки (среднее);поднятие рта (среднее);открытие рта (среднее);расстояние между краями рта (среднее);Тема
00:00:00.000;3,39784946236559;0;0;0;0;0;0,000868055562023073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
00:00:00.100;3,39784946236558;0;0;0;0;0;0,000868055562023073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
00:00:00.200;3,39784946236558;0;0;0;0;0;0,000139508929610851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
00:00:00.300;3,39784946236558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
00:00:00.400;3,39784946236559;0;0;0;0;0;0,0162701768515347;0;0;0;0;0;0;0;0;0;0;0;0,167719433614022;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
00:00:00.500;3,39784946236559;0;0;0;0;0;0,0179624627997107;0;0;0,0225236537637692;0,0201292618672468;0;-1;0;1;1;1;1;0,28304850134749;0;0;1;0,303738317757009;0,303738317757009;0,303738317757009;0,303738317757009;0,303738317757009;0,455607476635514;0,151869158878505;0,151869158878505;0,151869158878505;0,455607476635514;0,455607476635514;0;1
00:00:00.600;3,40888762013512;0;0;0;0;0;0,00853363902563545;0;0;0,0548658531791245;0,0462814636100835;0;-1;0;1;1;1;1;0,312034000498196;0;0;1;0,5;0,5;0,5;0,5;0,724691801862369;0,792772861356932;0,207227138643068;0,207227138643068;0,207227138643068;0,792772861356932;0,717875594069476;0;1
00:00:00.700;3,42839915586374;0;0;0;0;0;0,00182332236006438;0;0;0,0734648054723856;0,0673208860277877;0;-1;0;1;1;1;1;0,314868953709133;0;0;1;0,645825246642185;0,5;0,615944465921712;0,541637764731261;1,1742170099658;0,850856697819315;0,185599613841232;0,149143302180686;0,178129418661114;0,840447256636499;0,615138085551597;0;1
00:00:00.800;3,44822241596436;0;0;0;0;0;0,000185732616464029;0;0;0,0929470304965264;0,0988153194811022;0;-1;0;1;1;1;1;0,290015464321648;0;0;1;1,30778616761088;0,713808900114791;1,02365209675966;1,21596695760905;1,80121418755308;0,889264264264264;0,244585817655332;0,128553144078635;0,285907358472119;0,804642120489495;0,539995997614044;0;1
00:00:00.900;3,45698924731185;0;0;0;0;0;0,000434027797382441;0;0;0,133531974582869;0,144275393262666;0;0;0;1;1;1;1;0,247811756364689;0;1;1;2,37975896505363;1,2022055095506;1,5;2,57420804521883;2,54977383321563;0,91812062805566;0,305900518789102;0,141638025004129;0,481807349477225;0,698888540776058;0,565977481329512;0;1
00:00:01.000;3,44086021505378;0;0;-0,433053258896536;0;0;0,00369227850955484;0;0;0,165234359851909;0,176462798604657;0;0;0;1;1;1;1;0,253484303337646;0;0;1;3,08877027029685;1,46404116738436;1,5079073227104;3,17295818511273;3,05950784719996;0,907983426264397;0,31462607149783;0,17141709454146;0,556681623902314;0,644745768388593;0,483239109477142;0;1
00:00:01.100;3,44086021505378;0;0;-2,40791389753209;0;0;0,0183262525763559;0;0;0,207758022982849;0,220850616289228;0;0;0;1;1;1;1;0,2490813401642;0;0;1;3,83755549102218;1,6112922528983;1,56415403862239;3,61121386390192;3,05950784719996;0,836822144554308;0,377427145790927;0,226370739741538;0,638187624141845;0,63924338353525;0,387174199053743;0;1
00:00:01.200;3,44086021505378;0;0;-2,15074957787437;0;0;0,00195502872137647;0;0;0,234623184064711;0,234276928020161;0;0;0;1;1;1;1;0,232840035277925;0;1;1;4,28121987208743;1,72447908106923;1,72768175959263;4,18820663852788;3,05950784719996;0,803425307639273;0,345211081630719;0,259688561333364;0,649788693454444;0,582572870810493;0,352850245236921;0;1
00:00:01.300;3,42097788598094;0;0;-1,81812696270428;0;0;0,00162760424427688;0;0;0,256808344071311;0,248219884112929;0;0;0;1;1;1;1;0,243918763090373;0;1;1;4,63685649147529;1,79340444665165;1,94447426470241;4,34700339941585;3,12189714360947;0,756647025627082;0,348309732024572;0,283025818775609;0,679435783404686;0,545957612217602;0,328236850496495;0;1
00:00:01.400;3,40103544404621;0;0;-1,89075477423494;0;0;0,000795717620618503;0;0;0,278415493341225;0,272513707792175;0;0;-1;1;1;1;1;0,266249371140465;0;0;1;5,41134655186742;2,17932610822354;2,23558442217985;4,79167685887101;3,1836450821745;0,689775864520218;0,377626265048429;0,313394126338235;0,689967595155524;0,493749715913482;0,28394691628158;0;1
00:00:01.500;3,38157512351062;0;0;-1,92843337440864;0;0;0,00352500923248511;0;0;0,26963151961256;0,260842569279782;0;0;-1;1;1;1;1;0,261749530343798;0;0;1;5,20087553116845;1,92047344291169;2,23834012750946;4,60210045315308;2,82342376103196;0,661393922725258;0,370324659908997;0,322524717911474;0,676128746655053;0,464803023391504;0,248173469046675;0;1
00:00:01.600;3,36180804460376;0;0;-1,50275083239533;0;0;0,0014417357225385;0;0;0,278790286230021;0,232687520421148;0;0;-1;1;1;1;1;0,256799072325369;0;0;1;5,04634293112606;1,9690317022254;2,19843611839257;4,52912090279573;2,03662099570425;0,560265428633675;0,424561657206763;0,367802892546602;0,671226040786263;0,379958937324933;0,157814015331297;0;1
00:00:01.700;3,34257687228826;0;0;-1,21674349338847;0;0;0;0;0;0,29107795327058;0,218486230770583;0;0;0;1;1;1;1;0,244660694715471;0;1;1;5,07340753674431;1,94316437504333;1,91773083017861;4,16018482812684;1,38193897560638;0,473178763716291;0,481120240165029;0,410073946316362;0,67024975485726;0,303924156182992;0,127339842478189;0;1
00:00:01.800;3,33333333333334;0;0;-0,832543727514504;0;0;0;0;0;0,276348001342909;0,194574969601736;-0,0962264150943396;0;0;1;1;1;1;0,231023807304703;0;1;1;4,62900362309382;1,74197733549112;1,72472991393984;3,46460905829434;1,1108048283926;0,405047606617266;0,539729413639685;0,434231609737358;0,641160493724344;0,277345365840516;0,109769748194944;0;1
00:00:01.900;3,33333333333335;0;0;-0,693644025747603;0;0;0,000130789624433549;0;0;0,239798900789687;0,159443002945218;-0,280357142857143;0;0;1;1;1;1;0,231577159979494;0;1;1;3,58763863621631;1,58145090670562;1,82884092085667;2,94529337525272;0,904473131315631;0,304638816165823;0,602671316202263;0,47943489842753;0,553162649131001;0,278052160197886;0,0683316194802115;0;1
00:00:02.000;3,33333333333335;0;0;-1,02287878017875;0;0;0,000224179448504967;0;0;0,209926682616269;0,134834689503142;-0,4;0;0;1;1;1;1;0,239329408995398;0;1;1;2,73708816648674;1,58291823925416;1,95490300381055;2,83411439567917;0,627756225694703;0,201308484705377;0,640135080928337;0,540422854453398;0,443721759372729;0,283678035052002;0,0450994426610261;0;1
00:00:02.100;3,33333333333335;0;0;-1,0535398091044;0;0;0;0;0;0,187046869683676;0,116521193400607;-0,4;0;0;1;1;1;1;0,238918351970226;0;1;1;2,36761091155621;1,78923372125249;1,88588800548073;2,62524022713791;0,610727981719498;0,157895542364339;0,6714806706696;0,53653688163322;0,360176481486337;0,32851829138451;0,0450994426610261;0;1
00:00:02.200;3,32952707203352;0;0;-1,01179505809684;0;0;0;0;0;0,162902129120842;0,105075364922505;-0,4;0;0;1;1;1;1;0,251042387558728;0;1;1;1,69986763864298;2,1247820402407;1,74045912272394;1,98351079480422;0,549303221478627;0,114962956473159;0,748499332803999;0,473188607080663;0,255984144047155;0,417159484162793;0,0441806911266757;0;1
00:00:02.300;3,31042106320975;0;0;-0,851605718020294;0;0;0;0;0;0,171617908253832;0,0936162508100579;-0,4;0;0;1;1;1;1;0,262744678724904;0;0;1;1,45352350340715;1,96882287472182;1,5840351066659;1,82173574540164;0,497993518594107;0,108517064613729;0,772203656060801;0,437803586580643;0,188604447946471;0,473468128617345;0,0398808295203629;0;1
00:00:02.400;3,29032258064517;0;0;-1,06239390930762;0;0;0;0;0;0,175406097524319;0,0965236077918121;-0,4;0;0;1;1;1;1;0,246647028861276;0;1;1;1,18373247681118;1,70774106936965;1,4622534866301;1,56006452588174;0,493765958585123;0,0964724582571124;0,78129811040587;0,411721660502393;0,130442689977932;0,517523766945966;0,0394855870691693;0;1
00:00:02.500;3,27094836772257;0;0;-1,25727584477776;0;0;0;0;0;0,150816518528453;0,099415882565877;-0,4;0;-1;1;1;1;1;0,261385111085617;0;0;1;1,08302341010239;1,58108925712828;0,894055696157642;1,41341249445391;0,473116692514324;0,0763556604397426;0,867457047174433;0,327728007040604;0,0685792636278113;0,639631276943174;0,0385901024815719;0;1
00:00:02.600;3,26881720430108;0;0;-1,23826402045491;0;0;0,00783502091741505;0;0;0,136236540125964;0,0964146983593221;-0,4;0;0;1;1;1;1;0,232061927998868;0;1;1;1,16798178740746;1,43889599057237;0,831553939205672;1,38104952809816;0,470845273246536;0,0689167152594455;0,905891708897774;0,286208896179765;0,061774286729298;0,697634758181095;0,0384915991769362;0;1
00:00:02.700;3,25315978117337;0;0;-0,7409095495656;0;0;0,0025375397924922;0;0;0,150666441624884;0,102245869535809;-0,4;0;0;1;1;1;1;0,22112006575211;0;1;1;1,02462000159109;1,32571160076556;0,77309669080344;1,21069045705233;0,286081838208527;0,060052563965749;0,916082100024649;0,235478702329533;0,0663442125297579;0,788125464242248;0,0276754014946068;0;1
00:00:02.800;3,23331304524244;0;0;-0,989824346666934;0;0;0;0;0;0,152194312627128;0,0990286561594098;-0,4;0;0;1;1;1;1;0,224011815373029;0;1;1;0,991728704292905;1,24251334725238;0,716007551732532;1,18925339333784;0,189542244564891;0,0571146947253584;0,911794494761465;0,192141252236274;0,0678700736216709;0,854899569832166;0,0170017987720993;0;1
00:00:02.900;3,2258064516129;0;0;-1,31515232695844;0;0;0,00119158533111283;0;0;0,149379924862234;0,090649962251474;-0,4;0;0;1;1;1;1;0,226938522245178;0;1;1;1,0461096913268;0,965255802678928;0,647858176272512;0,719551370526322;0,0768398796926498;0,0661331282554494;0,890252670889352;0,112809630140481;0,0830201749087489;0,892060652071579;0,00579230001134018;0;1
00:00:03.000;3,23636363636364;0;0;-1,55581050553541;0;0;0,00104955798861655;0;0;0,146943503669906;0,0862962507620821;-0,4;0;0;1;1;1;1;0,232703905774891;0;1;1;1,05640509288886;0,497292966470084;0,611660723533061;0,402527415507775;0,00532881810887734;0,0707920697808337;0,87206697449273;0,0392977746147791;0,109387219867644;0,890297167290863;0,00020495454264903;0;1
00:00:03.100;3,24731182795699;0;0;-1,47404203667822;0;0;4,26277284922044E-05;0;0;0,14069387857232;0,0808504507780784;-0,4;0;0;1;1;1;1;0,243679131286371;0;1;1;1,07884736561695;0,163611809200579;0,569604970158403;0,46158242548883;0,00532881810887734;0,0694106361762741;0,868037122663714;0,00937239825050119;0,132572410301614;0,862021917312099;0,00020495454264903;0;1
00:00:03.200;3,24731182795699;0;0;-1,26979893447223;0;0;7,60562700370682E-05;0;0;0,131128098208807;0,0698448390236464;-0,4;0;0;1;1;1;1;0,248720237300693;0;0;1;1,10248259132775;0,105690741132038;0,568857720132422;0,49763412816728;0,00532881810887734;0,0632040890839987;0,873637488419784;0,00485562664156283;0,168518632753207;0,825724774139359;0,00020495454264903;0;1
00:00:03.300;3,24731182795699;0;0;-1,70348992147755;0;0;0;0;0;0,121844788242958;0,0599969238304207;-0,4;0;0;1;1;1;1;0,237496103357863;0;1;1;0,999007867593332;0,113984209841298;0,766349290961926;0,562738860966056;0,00532881810887734;0,0438066338930608;0,883179595020998;0,00534990256733687;0,241041028784688;0,785957348415163;0,00020495454264903;0;1
00:00:03.400;3,24731182795699;0;0;-1,76082362943731;0;0;0,00136718746613372;0;0;0,117117773494637;0,0541808076537865;-0,4;0;0;1;1;1;1;0,226250338443639;0;1;1;0,96422762553184;0,139269009549047;0,928607205901092;0,702981579354836;0,00532881810887734;0,0353045801452949;0,881055665790892;0,0069711276038757;0,301280389145005;0,776694513011704;0,00020495454264903;0;1
00:00:03.500;3,24731182795699;0;0,395061728395062;-2,5164468508798;9;9;0,0079531569585756;0;0;0,110202192240999;0,0612604214606311;-0,4;0;0;1;1;1;1;0,23489189746124;0;1;1;0,89836823570905;0,170041556119493;0,955794006732262;0,827432703996854;0,00588238582926936;0,0351819849795939;0,871680511947549;0,00744357431782915;0,368441560958323;0,756936172730988;0,00026762664195571;0;1
00:00:03.600;3,24731182795699;0;5,33333333333333;-1,89824023457578;128;128;0,0029296875;0;0;0,0863713762445899;0,0765744800492431;-0,4;0;0;1;1;1;1;0,237561275319827;0;1;1;0,714182896242031;0,285798090047014;0,949497335432142;1,12513686731067;0,0128019823341696;0,0277641275571545;0,871963425956057;0,0133491582422473;0,508831831829464;0,736452035840019;0,00105102788328921;0;1
00:00:03.700;3,24731182795699;0;9,71428571428571;-1,98745872287785;128;128;0,0142647879464286;0;0;0,0751967358678623;0,0668208178033229;-0,4;0;0;1;1;1;1;0,236765078818081;0;1;1;0,759975360134025;0,295853809018181;0,929427875230563;1,17666513879206;0,0194744503924662;0,0277641275571545;0,884762961451322;0,0143419943986086;0,567660235714051;0,728847368174427;0,00105102788328921;0;1
00:00:03.800;3,2649984926138;0;13,9966067577282;-1,82231442988669;129;129;0,00973520274752768;0;0;0,0734011644815409;0,0716434440355648;-0,4;0;0;1;1;1;1;0,245213980348452;0;1;1;0,788883170822511;0,324074712929182;0,892403059041289;1,22630924894788;0,0232495671946654;0,0352560926396739;0,893470791412419;0,0145686843522912;0,674253992827239;0,708807692464383;0,00124970904962904;0;1
00:00:03.900;3,28423256256541;0;17,8393464942137;-1,82351866012397;129;129;0,00301898976806469;0;0;0,0822694355132063;0,0860199950374491;-0,4;0;0;1;1;1;1;0,232960600148535;0;1;1;0,896333228945528;0,326124331694624;0,903082614946412;1,37849669052767;0,0233277879373798;0,0360724628603166;0,907112016483005;0,0136919525228884;0,734843407785642;0,687097671039032;0,00124922275712548;0;1
00:00:04.000;3,30398954878906;0;21,3966770508826;-1,99206715992217;125;125;0,000316394083354204;0;0;0,0971069005381929;0,112638952778618;-0,4;0;1;1;1;1;1;0,19994730108547;0;1;1;0,993638197275916;0,371905341138822;0,847258761326716;1,4495537194868;0,0242982314578754;0,0426689703212509;0,916546394064653;0,016972994591323;0,784593238408524;0,672676310975521;0,00123208365094918;0;1
00:00:04.100;3,32364622687204;0;24,6497359428394;-2,01107217252364;123;123;0,000357779665317319;0;0;0,101495628351446;0,141528054183814;-0,345045045045045;0;1;1;1;1;1;0,178654837820656;0;1;1;1,08278289635667;0,418581096748891;0,769817823371991;1,4949000696588;0,0249825965186211;0,0744571461887189;0,910221925095417;0,0292780107035516;0,854807152323684;0,65226949134346;0,00123208365094918;0;1
00:00:04.200;3,34338257461563;0;27,7145772907938;-1,88147860000947;123;123;0,000498929142595103;0;0;0,102930852321879;0,161629486077352;-0,3;0;1;1;1;1;1;0,187665952992845;0;1;1;1,15179317199496;0,445206644543026;0,676763797326918;1,53922720820453;0,0249825965186211;0,113981297042902;0,895815185904339;0,04295013965848;0,914892721230557;0,627588644248691;0,00123208365094918;0;1
00:00:04.300;3,3634810571802;0;31,0408099688473;-1,77614305212964;122;122;0,00019470405564687;0;0;0,110771672577472;0,167559624818169;-0,219626168224299;0;1;1;1;1;1;0,198520399222459;0;1;1;1,16245583591649;0,444511926289696;0,498813670440721;1,46626261986109;0,0249825965186211;0,162370640017989;0,872975501450711;0,0569930989554852;0,953358031965067;0,592691608943917;0,00123208365094918;0;1
00:00:04.400;3,38307620383358;0;34,6855072463768;-1,82047461306293;120;120;0,000407608707799859;0;0;0,120727255182964;0,16221272815564;-0,0686956521739131;0;1;1;1;1;1;0,195241028352928;0;1;1;1,15122545574509;0,446832762065292;0,301008593042255;1,31856838094773;0,0238788712028899;0,215331128742341;0,844886400071426;0,0689089215903386;0,981516520101193;0,550712303404004;0,00123208365094918;0;1
00:00:04.500;3,40215053763441;0;38,2066666666666;-2,05224476898435;119;119;0,00106336808676133;0;0;0,130919662075977;0,154326449599119;0,02;0;1;1;1;1;1;0,203130336340009;0;1;1;1,2017015749294;0,494395175321145;0,232318601579626;1,26203788923867;0,0240969863215479;0,24200774421828;0,828675625178011;0,068918629560862;0,986355433337254;0,522036652950583;0,0014416602793956;0;1
00:00:04.600;3,41619808621879;0;41,8675840978593;-2,35797197510275;116;116;9,2579320261635E-05;0;0;0,145343035684035;0,152015059936259;0,114678899082569;0;1;1;1;1;1;0,201575827923786;0;1;1;1,33766531603042;0,494718749056776;0,251477499968886;1,15050402192315;0,0356169080340761;0,275269516580517;0,80796609543996;0,0696508684495936;0,982760584545454;0,482015890087661;0,00228079736000458;0;1
00:00:04.700;3,39921798631475;0;45,4063636363637;-2,60347952769684;116;116;6,21448863636364E-05;0;0;0,177826521450908;0,161572035800362;0,2;0;1;1;1;1;1;0,191861608506755;0;1;1;1,52699299775639;0,479325730735389;0,261720059651786;1,03537394093242;0,0415549611342648;0,324551635297689;0,755283587556904;0,0738412229572496;0,979913754509599;0,429845816296444;0,00231352272463577;0;1
00:00:04.800;3,41876832844574;0;48,830606060606;-1,66251274173663;113;113;0,000949928977272727;0;0;0,186242560648317;0,155198269684817;0,2;0;1;1;1;1;1;0,19514410817883;0;1;1;1,42662059985133;0,486600561583861;0,334528062525476;1,00729846505681;0,0467359616288219;0,344601602725217;0,732471739024159;0,0761258841225557;0,973244631489498;0,406546938086301;0,00271206122421709;0;1
00:00:04.900;3,4388503667973;0;52,3479750778816;-1,7128185285882;113;113;9,1267523364486E-05;0;0;0,174514333767986;0,113439555533058;0,2;0;1;1;1;1;1;0,198831299816439;0;1;1;1,34564143396606;0,466472314157794;0,286221580669115;0,79031313977989;0,0461306652862331;0,386475792833665;0,692839375059681;0,0843670340802784;0,959981625910035;0,381848112183938;0,0034890623597646;0;1
00:00:05.000;3,45783814374646;0;55,6736842105263;-2,09263722598962;113;113;0,000171326755662448;0;0;0,168541503590535;0,102386754703878;0,121052631578947;0;1;1;1;1;1;0,208955827801424;0;1;1;1,25287636424839;0,476631335928105;0,31262094534099;0,70117424025568;0,0495148617807741;0,399826397486236;0,67302437448185;0,0886820924821042;0,947987532303608;0,375826262278018;0,00366130631953941;0;1
00:00:05.100;3,47778454047474;0;59,1672955974843;-2,0208032555553;113;113;0,000372608755396697;0;0;0,166054273631816;0,0936612784033064;0,1;0;1;1;1;1;1;0,223408141516038;0;1;1;1,20182240357605;0,476991610607182;0,340186551835196;0,682062476034635;0,051540620322451;0,409962087763639;0,66145452801916;0,090728304670796;0,932202139287562;0,375667640898347;0,00368620587773201;0;1
00:00:05.200;3,497311827957;0;62,5875;-2,08063458913737;113;113;0,000162760417879326;0;0;0,162640737065054;0,0844931471901741;0,1;0;1;1;1;1;1;0,229194578583505;0;1;1;1,31250712446534;0,4896613106336;0,372542403487669;0,666233554028801;0,0527233970425463;0,417943563808652;0,639245840872629;0,0902740123435292;0,90756346705851;0,375754089314027;0,00371496055871109;0;1
00:00:05.300;3,51714343680261;0;66,0610062893082;-1,71575861788773;113;113;0;0;0;0,155876600659915;0,0818823230727374;0,0452830188679245;0;1;1;1;1;1;0,227605805751997;0;1;1;1,40615228190133;0,507052071126866;0,436699659732439;0,677714742337146;0,0531719700658198;0,419193649060863;0,620605609861141;0,088656947098288;0,890620233428972;0,370293795563861;0,00373221336729853;0;1
00:00:05.400;3,52688172043013;0;69,4847953216374;-1,5269042447051;113;113;0,00128685426489826;0;0;0,141176040292394;0,082730245865216;-2,77555756156289E-17;0;1;1;1;1;1;0,225549560965543;0;1;1;1,37634963953935;0,446194347740426;0,486629742140308;0,673989018031681;0,046710520987063;0,414988021308146;0,605310387179465;0,0856467642652273;0,881961964689963;0,348158318831672;0,00383687250881552;0;1
00:00:05.500;3,5192442970556;0;72,8710280373832;-1,6635270909985;113;113;0,00370748949054385;0;0;0,123260799002404;0,0773066495971992;-0,0355140186915888;0;1;1;1;1;1;0,223446563658451;0;1;1;1,26587182507314;0,380472502921906;0,501174733233348;0,642556891367021;0,0378857612788724;0,408783221501874;0,591790594161533;0,0830890126623867;0,876479070178104;0,319564614853519;0,00375076907991138;0;1
00:00:05.600;3,49920350457987;0;76,3811728395062;-1,39733450800312;113;113;0,00731015305845411;0;0;0,109245766163749;0,0678146013670185;-0,1;0;1;1;1;1;1;0,226446652414836;0;1;1;1,1460225282671;0,398514903799775;0,51570665298835;0,612626453774103;0,0363909339041421;0,397869134162955;0,590565700718139;0,0822084557610927;0,877030481048135;0,299509876198621;0,0032012085710366;0;1
00:00:05.700;3,47937438905181;0;79,8542424242424;-1,1591765091986;113;113;0,0125335391695526;0;0;0,0960454087242067;0,0687949654422596;-0,1;0;1;1;1;1;1;0,242250988903488;0;1;1;1,11619250943852;0,3876729282619;0,537177170246573;0,578061107497069;0,0416774064997895;0,383816700351949;0,597790465885181;0,0828282737319141;0,878987224230711;0,275598625048021;0,00349805677285296;0;1
00:00:05.800;3,46236559139786;0;83,2867283950617;-1,55648478582711;113;113;0,0125707307856323;0;0;0,086802485339946;0,0729891480943562;-0,0759259259259259;0;1;1;1;1;1;0,2400720079648;0;1;1;1,19473162341129;0,442993150588527;0,547088232499971;0,602693606218872;0,0593781503878364;0,385163663135265;0,595825503001468;0,0936506804751555;0,876565836758752;0,243776761138044;0,00617357049866717;0;1
00:00:05.900;3,46236559139786;0;86,7760124610592;-1,93985523049851;113;113;0,00574275513536462;0;0;0,0862952738272568;0,0726073119604823;0,109345794392523;0;1;1;1;1;1;0,227428046540959;0;1;1;1,18902402962567;0,420225825466792;0,569565501335285;0,516353530239175;0,080042646383855;0,393179065497409;0,575738960085162;0,100626555660371;0,882843195632127;0,223185978923742;0,00615229450818268;0;1
00:00:06.000;3,46236559139786;0;90,296261682243;-1,84836001737767;113;113;0,0142610574611158;0;0;0,0918251225520712;0,0619033367885136;0,296261682242991;0;1;1;1;1;1;0,234903443508039;0;1;1;1,23570410218195;0,552947487066793;0,550891960603979;0,749846014721163;0,0871302926868252;0,392921671126294;0,534767851134254;0,12658100765129;0,897771753539837;0,18999105042277;0,00761507454890557;0;1
00:00:06.100;3,46236559139786;0;93,6046783625731;-1,62253664202607;113;113;0,0121927536501173;0;0;0,0826652299817637;0,0552916017830047;0,385964912280702;0;1;1;1;1;1;0,237877569999209;0;1;1;1,20634549401472;0,593494493237753;0,590583849762442;0,75778438201703;0,103122986581821;0,380883770567388;0,52148965642194;0,132397307902335;0,914388653523852;0,166005139555595;0,00764433014972003;0;1
00:00:06.200;3,46236559139786;0;97,7522012578616;-1,14339102268666;132;132;0,00701200524520761;0;0;0,0800708913222863;0,0567800204653886;0,320754716981132;0;1;1;1;1;1;0,233057356592998;0;1;1;1,14640336391609;0,630131619663857;0,627999405559217;0,757144832128359;0,118105901059363;0,368111503700868;0,514544598654645;0,135769200632926;0,925973160347993;0,146910671133433;0,00859779213032925;0;1
00:00:06.300;3,47734254992321;0;101,880357142857;-1,5323927701743;137;137;0,00189693388918905;0;0;0,118681822259846;0,100590381437968;0,369642857142857;0;0;1;1;1;1;0,228541422578285;0;1;1;1,08280547730819;0,686595514487114;0,575811021081;0,660830717077332;0,13373510687279;0,322035532761613;0,523379141123346;0,153151020423152;0,943815806649056;0,115631878650953;0,0120476764580355;0;1
00:00:06.400;3,47048082775413;0;106,110062893082;-1,27211947322868;137;137;8,189203415312E-05;0;0;0,145477477037127;0,12707247377361;0,337735849056604;0;0;1;1;1;1;0,225590963887263;0;1;1;0,989818325388629;0,713871208030327;0,537830624795246;0,59851779823291;0,142595437609409;0,284321184436854;0,531743608141483;0,170208906184012;0,953982671831105;0,0995305373685145;0,0143976719487348;0;1
00:00:06.500;3,4510469722694;0;110,236842105263;-1,17278985606168;137;137;0,00411184210526316;0;0;0,170064141946287;0,155758567432618;0,510526315789474;0;0;1;1;1;1;0,243620625625811;0;0;1;0,95054821224337;0,726767546003554;0,528189082781663;0,71253636370252;0,148584878550441;0,248317927181437;0,533542390577453;0,198274749310034;0,959324783415213;0,105559106112901;0,0170160153937972;0;1
00:00:06.600;3,43143881208399;0;114,400634920635;-1,55884871107465;137;137;0,0140873021313122;0;0;0,190952149459094;0,198368035687533;0,7;0;0;1;1;1;1;0,279834660568414;0;0;1;0,981713826863828;0,751487044052274;0,530585991705399;0,862473051509191;0,147427457594947;0,220336192409033;0,528090061177464;0,226403062009718;0,959615124030459;0,116713829427962;0,0193463916323101;0;1
00:00:06.700;3,41119076065314;0;118,700308641975;-1,3561288349144;137;137;0,0137321574061557;0;0;0,198766642263857;0,234316746174784;0,7;0;-1;1;1;1;1;0,300700015475377;0;0;1;0,993542218484466;0,796343384646971;0,533398450596397;0,996827914240451;0,144834470732077;0,205807366112513;0,518131690382603;0,246723220578003;0,955256124575205;0,131785793629334;0,0201678585807516;0;1
00:00:06.800;3,39139784946238;0;121,523333333333;-0,589799529404769;134;134;0,000651041697710754;0;0;0,208187994781496;0,254887529186988;0,61;0;-1;1;1;1;1;0,302212760592535;0;0;1;0,89217079373058;0,838492584947224;0,498115726970129;1,19958908816551;0,145709918040632;0,177556598309587;0,519030899353058;0,27292988243636;0,951967745399919;0,165483922714378;0,0209849985408608;0;1
00:00:06.900;3,37176423735565;0;121,492901234568;-0,729465676975439;127;127;0,0020314912134954;0;0;0,221818056791631;0,268772226144715;0,378703703703704;0;-1;1;1;1;1;0,320691388711711;0;0;1;0,751377134687401;0,852609687458504;0,434475322338666;1,35587148390522;0,135226532870646;0,131879046801441;0,542314323656876;0,297688324245534;0,945786940880071;0,204469330097246;0,0227603703442124;0;1
00:00:07.000;3,35483870967743;0;121,422418879056;-1,06766526043516;126;126;0,00147588651285267;0;0;0,225830699466877;0,270776176927326;0,286725663716814;0;-1;1;1;1;1;0,322951507197451;0;0;1;0,766271650942169;0,872219485525946;0,441914000527804;1,44109074034602;0,133570452550771;0,103741128043363;0,57298923197152;0,304636357359286;0,93507705487822;0,214572394409572;0,0254278281422847;0;1
00:00:07.100;3,35523695738751;0;121,127160493827;-0,598904629375149;119;119;0,00132418657368463;0;0;0,221592483024217;0,27475006650763;0,2;0;-1;1;1;1;1;0,313825749072571;0;0;1;0,708565222530504;0,847308798548329;0,334114589328762;1,54972898225204;0,113591631684354;0,0759042166141339;0,598226899108193;0,326222361254883;0,916232068526739;0,256028358509922;0,0288433807864783;0;1
00:00:07.200;3,37514934289129;0;120,818518518519;-0,629437156815192;119;119;0,00785469646022345;0;0;0,212517932108159;0,257990336909286;0,2;0;-1;1;1;1;1;0,31023682222246;0;0;1;0,712625150011711;0,800644375117861;0,336224796904755;1,64081452940422;0,106025262160312;0,0783301910939903;0,594396243665739;0,347403385582143;0,906470793590942;0,288988863041175;0,0297656852666641;0;1
